subject,class,object-countability,counted-entities,pair,rating
6107b36f1e447f3291ffb10c,object,uncountable,subkind,garment-apparel,3
5c52b7e6251e080001c0c794,object,uncountable,subkind,garment-apparel,6
60c10f25b2abc02cc4c6a8ff,object,uncountable,subkind,garment-apparel,5
5afc1c1c96a88e0001ff1c01,object,uncountable,subkind,garment-apparel,3
5ce7d6b62e037a0015e7333c,object,uncountable,subkind,garment-apparel,3
5fd09d8f70475f0260720162,object,uncountable,subkind,garment-apparel,2
60fd47060f9034b90c94ac08,object,uncountable,subkind,garment-apparel,5
60565342bf35f1e7658b3458,object,uncountable,subkind,garment-apparel,3
603eafab982298f40bfe9120,object,uncountable,subkind,garment-apparel,4
5f91a37ee40e04036b0ee45b,object,uncountable,subkind,garment-apparel,7
614dbfd84002a61c075c791c,object,uncountable,subkind,garment-apparel,3
60a5552c08038da921d5e7d1,object,uncountable,subkind,garment-apparel,7
5d41ef9d57382300015d1564,object,uncountable,subkind,garment-apparel,5
5955578c868d3100010cfa1a,object,uncountable,subkind,blanket-bedding,1
5b5e597d4e945800017dda68,object,uncountable,subkind,blanket-bedding,6
5f0f8ca8356665165fe18328,object,uncountable,subkind,blanket-bedding,5
5bc4784e85214800017d8c1a,object,uncountable,subkind,blanket-bedding,7
5bfb245c26e31d0001048012,object,uncountable,subkind,blanket-bedding,7
60ee1474e6467957994ce2ff,object,uncountable,subkind,blanket-bedding,5
61012b949abec48d9755d6c6,object,uncountable,subkind,blanket-bedding,2
5ced28579d75d000011572be,object,uncountable,subkind,blanket-bedding,7
5e20b67d1bad6c3c1af25ded,object,uncountable,subkind,blanket-bedding,5
5f3013e31c8a690aacb02c31,object,uncountable,subkind,blanket-bedding,6
5fcead109898cb1466641f65,object,uncountable,subkind,blanket-bedding,7
61542508e4600733844ab8af,object,uncountable,subkind,blanket-bedding,7
5f5fc58bfcb0db07c6c64d9e,object,uncountable,subkind,blanket-bedding,6
605c587ecafedbb7875df03c,object,uncountable,subkind,blanket-bedding,7
5e384b1b6652df02300bbb15,object,uncountable,subkind,blanket-bedding,5
61220eed4945bed49e30ed10,object,uncountable,subkind,blanket-bedding,4
59d0d2f54f2d3d0001d8e04f,object,uncountable,subkind,blanket-bedding,7
6107b36f1e447f3291ffb10c,object,uncountable,subkind,blanket-bedding,7
5c52b7e6251e080001c0c794,object,uncountable,subkind,blanket-bedding,6
60c10f25b2abc02cc4c6a8ff,object,uncountable,subkind,blanket-bedding,6
5afc1c1c96a88e0001ff1c01,object,uncountable,subkind,blanket-bedding,7
5ce7d6b62e037a0015e7333c,object,uncountable,subkind,blanket-bedding,7
5fd09d8f70475f0260720162,object,uncountable,subkind,blanket-bedding,5
60fd47060f9034b90c94ac08,object,uncountable,subkind,blanket-bedding,6
60565342bf35f1e7658b3458,object,uncountable,subkind,blanket-bedding,1
603eafab982298f40bfe9120,object,uncountable,subkind,blanket-bedding,4
5f91a37ee40e04036b0ee45b,object,uncountable,subkind,blanket-bedding,7
614dbfd84002a61c075c791c,object,uncountable,subkind,blanket-bedding,5
60a5552c08038da921d5e7d1,object,uncountable,subkind,blanket-bedding,7
5d41ef9d57382300015d1564,object,uncountable,subkind,blanket-bedding,7
5955578c868d3100010cfa1a,object,uncountable,subkind,container-plasticware,1
5b5e597d4e945800017dda68,object,uncountable,subkind,container-plasticware,6
5f0f8ca8356665165fe18328,object,uncountable,subkind,container-plasticware,5
5bc4784e85214800017d8c1a,object,uncountable,subkind,container-plasticware,4
5bfb245c26e31d0001048012,object,uncountable,subkind,container-plasticware,4
60ee1474e6467957994ce2ff,object,uncountable,subkind,container-plasticware,4
61012b949abec48d9755d6c6,object,uncountable,subkind,container-plasticware,2
5ced28579d75d000011572be,object,uncountable,subkind,container-plasticware,3
5e20b67d1bad6c3c1af25ded,object,uncountable,subkind,container-plasticware,4
5f3013e31c8a690aacb02c31,object,uncountable,subkind,container-plasticware,6
5fcead109898cb1466641f65,object,uncountable,subkind,container-plasticware,6
61542508e4600733844ab8af,object,uncountable,subkind,container-plasticware,2
5f5fc58bfcb0db07c6c64d9e,object,uncountable,subkind,container-plasticware,5
605c587ecafedbb7875df03c,object,uncountable,subkind,container-plasticware,6
5e384b1b6652df02300bbb15,object,uncountable,subkind,container-plasticware,1
61220eed4945bed49e30ed10,object,uncountable,subkind,container-plasticware,4
59d0d2f54f2d3d0001d8e04f,object,uncountable,subkind,container-plasticware,1
6107b36f1e447f3291ffb10c,object,uncountable,subkind,container-plasticware,1
5c52b7e6251e080001c0c794,object,uncountable,subkind,container-plasticware,3
60c10f25b2abc02cc4c6a8ff,object,uncountable,subkind,container-plasticware,5
5afc1c1c96a88e0001ff1c01,object,uncountable,subkind,container-plasticware,4
5ce7d6b62e037a0015e7333c,object,uncountable,subkind,container-plasticware,2
5fd09d8f70475f0260720162,object,uncountable,subkind,container-plasticware,1
60fd47060f9034b90c94ac08,object,uncountable,subkind,container-plasticware,1
60565342bf35f1e7658b3458,object,uncountable,subkind,container-plasticware,1
603eafab982298f40bfe9120,object,uncountable,subkind,container-plasticware,1
5f91a37ee40e04036b0ee45b,object,uncountable,subkind,container-plasticware,5
614dbfd84002a61c075c791c,object,uncountable,subkind,container-plasticware,3
60a5552c08038da921d5e7d1,object,uncountable,subkind,container-plasticware,7
5d41ef9d57382300015d1564,object,uncountable,subkind,container-plasticware,2
5955578c868d3100010cfa1a,object,uncountable,subkind,fishing.accessory-tackle,7
5b5e597d4e945800017dda68,object,uncountable,subkind,fishing.accessory-tackle,7
5f0f8ca8356665165fe18328,object,uncountable,subkind,fishing.accessory-tackle,5
5bc4784e85214800017d8c1a,object,uncountable,subkind,fishing.accessory-tackle,2
5bfb245c26e31d0001048012,object,uncountable,subkind,fishing.accessory-tackle,4
60ee1474e6467957994ce2ff,object,uncountable,subkind,fishing.accessory-tackle,6
61012b949abec48d9755d6c6,object,uncountable,subkind,fishing.accessory-tackle,5
5ced28579d75d000011572be,object,uncountable,subkind,fishing.accessory-tackle,5
5e20b67d1bad6c3c1af25ded,object,uncountable,subkind,fishing.accessory-tackle,7
5f3013e31c8a690aacb02c31,object,uncountable,subkind,fishing.accessory-tackle,6
5fcead109898cb1466641f65,object,uncountable,subkind,fishing.accessory-tackle,6
61542508e4600733844ab8af,object,uncountable,subkind,fishing.accessory-tackle,5
5f5fc58bfcb0db07c6c64d9e,object,uncountable,subkind,fishing.accessory-tackle,6
605c587ecafedbb7875df03c,object,uncountable,subkind,fishing.accessory-tackle,4
5e384b1b6652df02300bbb15,object,uncountable,subkind,fishing.accessory-tackle,3
61220eed4945bed49e30ed10,object,uncountable,subkind,fishing.accessory-tackle,3
59d0d2f54f2d3d0001d8e04f,object,uncountable,subkind,fishing.accessory-tackle,4
6107b36f1e447f3291ffb10c,object,uncountable,subkind,fishing.accessory-tackle,1
5c52b7e6251e080001c0c794,object,uncountable,subkind,fishing.accessory-tackle,6
60c10f25b2abc02cc4c6a8ff,object,uncountable,subkind,fishing.accessory-tackle,4
5afc1c1c96a88e0001ff1c01,object,uncountable,subkind,fishing.accessory-tackle,1
5ce7d6b62e037a0015e7333c,object,uncountable,subkind,fishing.accessory-tackle,7
5fd09d8f70475f0260720162,object,uncountable,subkind,fishing.accessory-tackle,5
60fd47060f9034b90c94ac08,object,uncountable,subkind,fishing.accessory-tackle,5
60565342bf35f1e7658b3458,object,uncountable,subkind,fishing.accessory-tackle,5
603eafab982298f40bfe9120,object,uncountable,subkind,fishing.accessory-tackle,3
5f91a37ee40e04036b0ee45b,object,uncountable,subkind,fishing.accessory-tackle,7
614dbfd84002a61c075c791c,object,uncountable,subkind,fishing.accessory-tackle,4
60a5552c08038da921d5e7d1,object,uncountable,subkind,fishing.accessory-tackle,7
5d41ef9d57382300015d1564,object,uncountable,subkind,fishing.accessory-tackle,6
5955578c868d3100010cfa1a,object,uncountable,subkind,dish-china,3
5b5e597d4e945800017dda68,object,uncountable,subkind,dish-china,6
5f0f8ca8356665165fe18328,object,uncountable,subkind,dish-china,4
5bc4784e85214800017d8c1a,object,uncountable,subkind,dish-china,3
5bfb245c26e31d0001048012,object,uncountable,subkind,dish-china,6
60ee1474e6467957994ce2ff,object,uncountable,subkind,dish-china,4
61012b949abec48d9755d6c6,object,uncountable,subkind,dish-china,4
5ced28579d75d000011572be,object,uncountable,subkind,dish-china,5
5e20b67d1bad6c3c1af25ded,object,uncountable,subkind,dish-china,7
5f3013e31c8a690aacb02c31,object,uncountable,subkind,dish-china,3
5fcead109898cb1466641f65,object,uncountable,subkind,dish-china,2
61542508e4600733844ab8af,object,uncountable,subkind,dish-china,3
5f5fc58bfcb0db07c6c64d9e,object,uncountable,subkind,dish-china,4
605c587ecafedbb7875df03c,object,uncountable,subkind,dish-china,6
5e384b1b6652df02300bbb15,object,uncountable,subkind,dish-china,2
61220eed4945bed49e30ed10,object,uncountable,subkind,dish-china,4
59d0d2f54f2d3d0001d8e04f,object,uncountable,subkind,dish-china,5
6107b36f1e447f3291ffb10c,object,uncountable,subkind,dish-china,1
5c52b7e6251e080001c0c794,object,uncountable,subkind,dish-china,7
60c10f25b2abc02cc4c6a8ff,object,uncountable,subkind,dish-china,1
5afc1c1c96a88e0001ff1c01,object,uncountable,subkind,dish-china,1
5ce7d6b62e037a0015e7333c,object,uncountable,subkind,dish-china,2
5fd09d8f70475f0260720162,object,uncountable,subkind,dish-china,5
60fd47060f9034b90c94ac08,object,uncountable,subkind,dish-china,5
60565342bf35f1e7658b3458,object,uncountable,subkind,dish-china,1
603eafab982298f40bfe9120,object,uncountable,subkind,dish-china,4
5f91a37ee40e04036b0ee45b,object,uncountable,subkind,dish-china,7
614dbfd84002a61c075c791c,object,uncountable,subkind,dish-china,2
60a5552c08038da921d5e7d1,object,uncountable,subkind,dish-china,5
5d41ef9d57382300015d1564,object,uncountable,subkind,dish-china,5
5955578c868d3100010cfa1a,substance,uncountable,subkind,wine,1
5b5e597d4e945800017dda68,substance,uncountable,subkind,wine,1
5f0f8ca8356665165fe18328,substance,uncountable,subkind,wine,5
5bc4784e85214800017d8c1a,substance,uncountable,subkind,wine,3
5bfb245c26e31d0001048012,substance,uncountable,subkind,wine,4
60ee1474e6467957994ce2ff,substance,uncountable,subkind,wine,7
61012b949abec48d9755d6c6,substance,uncountable,subkind,wine,2
5ced28579d75d000011572be,substance,uncountable,subkind,wine,2
5e20b67d1bad6c3c1af25ded,substance,uncountable,subkind,wine,1
5f3013e31c8a690aacb02c31,substance,uncountable,subkind,wine,1
5fcead109898cb1466641f65,substance,uncountable,subkind,wine,5
61542508e4600733844ab8af,substance,uncountable,subkind,wine,7
5f5fc58bfcb0db07c6c64d9e,substance,uncountable,subkind,wine,4
605c587ecafedbb7875df03c,substance,uncountable,subkind,wine,7
5e384b1b6652df02300bbb15,substance,uncountable,subkind,wine,2
61220eed4945bed49e30ed10,substance,uncountable,subkind,wine,4
59d0d2f54f2d3d0001d8e04f,substance,uncountable,subkind,wine,4
6107b36f1e447f3291ffb10c,substance,uncountable,subkind,wine,1
5c52b7e6251e080001c0c794,substance,uncountable,subkind,wine,1
60c10f25b2abc02cc4c6a8ff,substance,uncountable,subkind,wine,1
5afc1c1c96a88e0001ff1c01,substance,uncountable,subkind,wine,1
5ce7d6b62e037a0015e7333c,substance,uncountable,subkind,wine,2
5fd09d8f70475f0260720162,substance,uncountable,subkind,wine,1
60fd47060f9034b90c94ac08,substance,uncountable,subkind,wine,3
60565342bf35f1e7658b3458,substance,uncountable,subkind,wine,1
603eafab982298f40bfe9120,substance,uncountable,subkind,wine,2
5f91a37ee40e04036b0ee45b,substance,uncountable,subkind,wine,1
614dbfd84002a61c075c791c,substance,uncountable,subkind,wine,2
60a5552c08038da921d5e7d1,substance,uncountable,subkind,wine,3
5d41ef9d57382300015d1564,substance,uncountable,subkind,wine,2
5955578c868d3100010cfa1a,substance,uncountable,subkind,sand,7
5b5e597d4e945800017dda68,substance,uncountable,subkind,sand,7
5f0f8ca8356665165fe18328,substance,uncountable,subkind,sand,6
5bc4784e85214800017d8c1a,substance,uncountable,subkind,sand,4
5bfb245c26e31d0001048012,substance,uncountable,subkind,sand,4
60ee1474e6467957994ce2ff,substance,uncountable,subkind,sand,7
61012b949abec48d9755d6c6,substance,uncountable,subkind,sand,3
5ced28579d75d000011572be,substance,uncountable,subkind,sand,5
5e20b67d1bad6c3c1af25ded,substance,uncountable,subkind,sand,4
5f3013e31c8a690aacb02c31,substance,uncountable,subkind,sand,6
5fcead109898cb1466641f65,substance,uncountable,subkind,sand,6
61542508e4600733844ab8af,substance,uncountable,subkind,sand,7
5f5fc58bfcb0db07c6c64d9e,substance,uncountable,subkind,sand,6
605c587ecafedbb7875df03c,substance,uncountable,subkind,sand,4
5e384b1b6652df02300bbb15,substance,uncountable,subkind,sand,6
61220eed4945bed49e30ed10,substance,uncountable,subkind,sand,3
59d0d2f54f2d3d0001d8e04f,substance,uncountable,subkind,sand,4
6107b36f1e447f3291ffb10c,substance,uncountable,subkind,sand,4
5c52b7e6251e080001c0c794,substance,uncountable,subkind,sand,6
60c10f25b2abc02cc4c6a8ff,substance,uncountable,subkind,sand,6
5afc1c1c96a88e0001ff1c01,substance,uncountable,subkind,sand,4
5ce7d6b62e037a0015e7333c,substance,uncountable,subkind,sand,6
5fd09d8f70475f0260720162,substance,uncountable,subkind,sand,7
60fd47060f9034b90c94ac08,substance,uncountable,subkind,sand,6
60565342bf35f1e7658b3458,substance,uncountable,subkind,sand,1
603eafab982298f40bfe9120,substance,uncountable,subkind,sand,3
5f91a37ee40e04036b0ee45b,substance,uncountable,subkind,sand,7
614dbfd84002a61c075c791c,substance,uncountable,subkind,sand,2
60a5552c08038da921d5e7d1,substance,uncountable,subkind,sand,4
5d41ef9d57382300015d1564,substance,uncountable,subkind,sand,7
5955578c868d3100010cfa1a,substance,uncountable,subkind,gold,7
5b5e597d4e945800017dda68,substance,uncountable,subkind,gold,7
5f0f8ca8356665165fe18328,substance,uncountable,subkind,gold,5
5bc4784e85214800017d8c1a,substance,uncountable,subkind,gold,5
5bfb245c26e31d0001048012,substance,uncountable,subkind,gold,5
60ee1474e6467957994ce2ff,substance,uncountable,subkind,gold,7
61012b949abec48d9755d6c6,substance,uncountable,subkind,gold,3
5ced28579d75d000011572be,substance,uncountable,subkind,gold,6
5e20b67d1bad6c3c1af25ded,substance,uncountable,subkind,gold,1
5f3013e31c8a690aacb02c31,substance,uncountable,subkind,gold,6
5fcead109898cb1466641f65,substance,uncountable,subkind,gold,7
61542508e4600733844ab8af,substance,uncountable,subkind,gold,7
5f5fc58bfcb0db07c6c64d9e,substance,uncountable,subkind,gold,7
605c587ecafedbb7875df03c,substance,uncountable,subkind,gold,5
5e384b1b6652df02300bbb15,substance,uncountable,subkind,gold,4
61220eed4945bed49e30ed10,substance,uncountable,subkind,gold,4
59d0d2f54f2d3d0001d8e04f,substance,uncountable,subkind,gold,6
6107b36f1e447f3291ffb10c,substance,uncountable,subkind,gold,1
5c52b7e6251e080001c0c794,substance,uncountable,subkind,gold,7
60c10f25b2abc02cc4c6a8ff,substance,uncountable,subkind,gold,1
5afc1c1c96a88e0001ff1c01,substance,uncountable,subkind,gold,1
5ce7d6b62e037a0015e7333c,substance,uncountable,subkind,gold,5
5fd09d8f70475f0260720162,substance,uncountable,subkind,gold,2
60fd47060f9034b90c94ac08,substance,uncountable,subkind,gold,5
60565342bf35f1e7658b3458,substance,uncountable,subkind,gold,1
603eafab982298f40bfe9120,substance,uncountable,subkind,gold,2
5f91a37ee40e04036b0ee45b,substance,uncountable,subkind,gold,7
614dbfd84002a61c075c791c,substance,uncountable,subkind,gold,4
60a5552c08038da921d5e7d1,substance,uncountable,subkind,gold,5
5d41ef9d57382300015d1564,substance,uncountable,subkind,gold,6
5955578c868d3100010cfa1a,substance,uncountable,subkind,steel,1
5b5e597d4e945800017dda68,substance,uncountable,subkind,steel,6
5f0f8ca8356665165fe18328,substance,uncountable,subkind,steel,5
5bc4784e85214800017d8c1a,substance,uncountable,subkind,steel,3
5bfb245c26e31d0001048012,substance,uncountable,subkind,steel,2
60ee1474e6467957994ce2ff,substance,uncountable,subkind,steel,3
61012b949abec48d9755d6c6,substance,uncountable,subkind,steel,3
5ced28579d75d000011572be,substance,uncountable,subkind,steel,2
5e20b67d1bad6c3c1af25ded,substance,uncountable,subkind,steel,1
5f3013e31c8a690aacb02c31,substance,uncountable,subkind,steel,2
5fcead109898cb1466641f65,substance,uncountable,subkind,steel,3
61542508e4600733844ab8af,substance,uncountable,subkind,steel,6
5f5fc58bfcb0db07c6c64d9e,substance,uncountable,subkind,steel,4
605c587ecafedbb7875df03c,substance,uncountable,subkind,steel,7
5e384b1b6652df02300bbb15,substance,uncountable,subkind,steel,1
61220eed4945bed49e30ed10,substance,uncountable,subkind,steel,4
59d0d2f54f2d3d0001d8e04f,substance,uncountable,subkind,steel,1
6107b36f1e447f3291ffb10c,substance,uncountable,subkind,steel,1
5c52b7e6251e080001c0c794,substance,uncountable,subkind,steel,7
60c10f25b2abc02cc4c6a8ff,substance,uncountable,subkind,steel,1
5afc1c1c96a88e0001ff1c01,substance,uncountable,subkind,steel,4
5ce7d6b62e037a0015e7333c,substance,uncountable,subkind,steel,2
5fd09d8f70475f0260720162,substance,uncountable,subkind,steel,5
60fd47060f9034b90c94ac08,substance,uncountable,subkind,steel,5
60565342bf35f1e7658b3458,substance,uncountable,subkind,steel,1
603eafab982298f40bfe9120,substance,uncountable,subkind,steel,3
5f91a37ee40e04036b0ee45b,substance,uncountable,subkind,steel,3
614dbfd84002a61c075c791c,substance,uncountable,subkind,steel,3
60a5552c08038da921d5e7d1,substance,uncountable,subkind,steel,4
5d41ef9d57382300015d1564,substance,uncountable,subkind,steel,3
5955578c868d3100010cfa1a,substance,uncountable,subkind,wood,4
5b5e597d4e945800017dda68,substance,uncountable,subkind,wood,7
5f0f8ca8356665165fe18328,substance,uncountable,subkind,wood,4
5bc4784e85214800017d8c1a,substance,uncountable,subkind,wood,7
5bfb245c26e31d0001048012,substance,uncountable,subkind,wood,5
60ee1474e6467957994ce2ff,substance,uncountable,subkind,wood,7
61012b949abec48d9755d6c6,substance,uncountable,subkind,wood,4
5ced28579d75d000011572be,substance,uncountable,subkind,wood,6
5e20b67d1bad6c3c1af25ded,substance,uncountable,subkind,wood,7
5f3013e31c8a690aacb02c31,substance,uncountable,subkind,wood,5
5fcead109898cb1466641f65,substance,uncountable,subkind,wood,7
61542508e4600733844ab8af,substance,uncountable,subkind,wood,7
5f5fc58bfcb0db07c6c64d9e,substance,uncountable,subkind,wood,5
605c587ecafedbb7875df03c,substance,uncountable,subkind,wood,4
5e384b1b6652df02300bbb15,substance,uncountable,subkind,wood,7
61220eed4945bed49e30ed10,substance,uncountable,subkind,wood,4
59d0d2f54f2d3d0001d8e04f,substance,uncountable,subkind,wood,4
6107b36f1e447f3291ffb10c,substance,uncountable,subkind,wood,1
5c52b7e6251e080001c0c794,substance,uncountable,subkind,wood,7
60c10f25b2abc02cc4c6a8ff,substance,uncountable,subkind,wood,1
5afc1c1c96a88e0001ff1c01,substance,uncountable,subkind,wood,4
5ce7d6b62e037a0015e7333c,substance,uncountable,subkind,wood,2
5fd09d8f70475f0260720162,substance,uncountable,subkind,wood,7
60fd47060f9034b90c94ac08,substance,uncountable,subkind,wood,6
60565342bf35f1e7658b3458,substance,uncountable,subkind,wood,1
603eafab982298f40bfe9120,substance,uncountable,subkind,wood,4
5f91a37ee40e04036b0ee45b,substance,uncountable,subkind,wood,7
614dbfd84002a61c075c791c,substance,uncountable,subkind,wood,4
60a5552c08038da921d5e7d1,substance,uncountable,subkind,wood,5
5d41ef9d57382300015d1564,substance,uncountable,subkind,wood,7
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,7
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,1
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,1
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,1
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,1
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,1
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,1
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,1
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,1
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,1
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,2
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,1
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,1
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,1
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,1
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,1
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,1
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,1
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,1
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,1
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,1
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,1
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,1
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,3
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,2
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,1
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,2
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,2
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,2
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,1
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,1
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,1
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,1
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,1
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,1
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,1
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,1
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,1
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,1
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,1
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,1
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,1
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,1
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,1
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,1
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,1
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,1
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,1
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,1
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,1
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,1
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,1
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,1
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,1
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,1
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,1
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,1
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,1
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,1
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,1
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,1
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,1
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,1
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,1
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,2
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,1
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,1
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,1
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,1
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,1
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,1
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,1
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,1
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,1
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,1
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,1
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,2
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,1
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,1
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,1
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,1
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,1
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,1
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,1
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,1
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,1
5d41ef9d57382300015d1564,N/A,N/A,N/A,N/A,1
5955578c868d3100010cfa1a,N/A,N/A,N/A,N/A,1
5b5e597d4e945800017dda68,N/A,N/A,N/A,N/A,7
5f0f8ca8356665165fe18328,N/A,N/A,N/A,N/A,3
5bc4784e85214800017d8c1a,N/A,N/A,N/A,N/A,2
5bfb245c26e31d0001048012,N/A,N/A,N/A,N/A,1
60ee1474e6467957994ce2ff,N/A,N/A,N/A,N/A,1
61012b949abec48d9755d6c6,N/A,N/A,N/A,N/A,4
5ced28579d75d000011572be,N/A,N/A,N/A,N/A,2
5e20b67d1bad6c3c1af25ded,N/A,N/A,N/A,N/A,1
5f3013e31c8a690aacb02c31,N/A,N/A,N/A,N/A,1
5fcead109898cb1466641f65,N/A,N/A,N/A,N/A,3
61542508e4600733844ab8af,N/A,N/A,N/A,N/A,1
5f5fc58bfcb0db07c6c64d9e,N/A,N/A,N/A,N/A,1
605c587ecafedbb7875df03c,N/A,N/A,N/A,N/A,1
5e384b1b6652df02300bbb15,N/A,N/A,N/A,N/A,1
61220eed4945bed49e30ed10,N/A,N/A,N/A,N/A,2
59d0d2f54f2d3d0001d8e04f,N/A,N/A,N/A,N/A,1
6107b36f1e447f3291ffb10c,N/A,N/A,N/A,N/A,1
5c52b7e6251e080001c0c794,N/A,N/A,N/A,N/A,3
60c10f25b2abc02cc4c6a8ff,N/A,N/A,N/A,N/A,5
5afc1c1c96a88e0001ff1c01,N/A,N/A,N/A,N/A,1
5ce7d6b62e037a0015e7333c,N/A,N/A,N/A,N/A,6
5fd09d8f70475f0260720162,N/A,N/A,N/A,N/A,7
60fd47060f9034b90c94ac08,N/A,N/A,N/A,N/A,1
60565342bf35f1e7658b3458,N/A,N/A,N/A,N/A,1
603eafab982298f40bfe9120,N/A,N/A,N/A,N/A,1
5f91a37ee40e04036b0ee45b,N/A,N/A,N/A,N/A,1
614dbfd84002a61c075c791c,N/A,N/A,N/A,N/A,5
60a5552c08038da921d5e7d1,N/A,N/A,N/A,N/A,4
